"","id","zip","x","y"
"3417",3417,"10302",-74.13513334,40.63676784
"3418",3418,"10303",-74.15782558,40.62622638
"3419",3419,"10304",-74.07903214,40.61996158
"3420",3420,"10309",-74.2052834,40.51692162
"3421",3421,"10302",-74.13666812,40.6402327
"3422",3422,"10302",-74.13428297,40.63674414
"3423",3423,"10303",-74.15813059,40.63332399
"3424",3424,"10302",-74.13513334,40.63676784
"3425",3425,"10301",-74.08106523,40.6360172
"3426",3426,"10303",-74.18463285,40.63189563
"3427",3427,"10301",-74.08106523,40.6360172
"3428",3428,"10301",-74.07674709,40.64075492
"3429",3429,"10309",-74.20790186,40.55744694
"3430",3430,"10309",-74.20790186,40.55744694
"3431",3431,"10309",-74.21049112,40.55228745
"3432",3432,"10303",-74.18463285,40.63189563
"3433",3433,"10301",-74.07674709,40.64075492
"3434",3434,"10305",-74.0814657,40.59808934
"3435",3435,"10302",-74.13262215,40.63502234
"3436",3436,"10302",-74.13044403,40.63402572
"3437",3437,"10302",-74.13044403,40.63402572
"3438",3438,"10314",-74.1910445,40.58739192
"3439",3439,"10314",-74.1910445,40.58739192
"3440",3440,"10314",-74.1492377,40.62318838
"3441",3441,"10314",-74.16280559,40.60317136
"3442",3442,"10302",-74.13712054,40.63770421
"3443",3443,"10301",-74.08405125,40.64104899
"3444",3444,"10304",-74.07797555,40.62512251
"3445",3445,"10302",-74.13212638,40.63574753
"3446",3446,"10303",-74.15820329,40.62447468
"3447",3447,"10303",-74.15820329,40.62447468
"3448",3448,"10312",-74.19769645,40.55889501
"3449",3449,"10312",-74.19769645,40.55889501
"3450",3450,"10314",-74.16031561,40.58903638
"3451",3451,"10303",-74.15194431,40.62691501
"3452",3452,"10303",-74.14670188,40.62492086
"3453",3453,"10309",-74.23005746,40.50773711
"3454",3454,"10312",-74.19769645,40.55889501
"3455",3455,"10312",-74.19769645,40.55889501
"3456",3456,"10303",-74.14670188,40.62492086
"3457",3457,"10312",-74.17256739,40.54560669
"3458",3458,"10312",-74.19769645,40.55889501
"3459",3459,"10305",-74.07368139,40.59567643
"3460",3460,"10303",-74.15194431,40.62691501
"3461",3461,"10305",-74.07368139,40.59567643
"3462",3462,"10302",-74.13477155,40.63603266
"3463",3463,"10302",-74.13052044,40.63625441
"3464",3464,"10314",-74.14922697,40.62322682
"3465",3465,"10303",-74.15725258,40.62614207
"3466",3466,"10301",-74.07879081,40.63827774
"3467",3467,"10301",-74.08768537,40.63710751
"3468",3468,"10301",-74.08529599,40.63667563
"3469",3469,"10301",-74.087985,40.64027202
"3470",3470,"10301",-74.08936284,40.63594792
"3471",3471,"10301",-74.087985,40.64027202
"3472",3472,"10314",-74.15478675,40.59432222
"3473",3473,"10314",-74.1689361,40.58230199
"3474",3474,"10314",-74.1689361,40.58230199
"3475",3475,"10302",-74.1440056,40.62747967
"3476",3476,"10307",-74.23848244,40.51763149
"3477",3477,"10314",-74.15478675,40.59432222
"3478",3478,"10301",-74.07601942,40.63775535
"3479",3479,"10314",-74.15478675,40.59432222
"3480",3480,"10301",-74.08667916,40.64191714
"3481",3481,"10314",-74.15478675,40.59432222
"3482",3482,"10301",-74.08821924,40.63757371
"3483",3483,"10304",-74.08629807,40.60636413
"3484",3484,"10304",-74.08075553,40.62423677
"3485",3485,"10307",-74.24975495,40.51203825
"3486",3486,"10306",-74.09374886,40.57266585
"3487",3487,"10306",-74.09374886,40.57266585
"3488",3488,"10304",-74.07594252,40.62717424
"3489",3489,"10304",-74.08629807,40.60636413
"3490",3490,"10312",-74.1723186,40.55656986
"3491",3491,"10301",-74.07580557,40.64298157
"3492",3492,"10312",-74.1723186,40.55656986
"3493",3493,"10312",-74.1723186,40.55656986
"3494",3494,"10301",-74.07580557,40.64298157
"3495",3495,"10309",-74.21775695,40.53145719
"3496",3496,"10309",-74.23282406,40.5163448
"3497",3497,"10309",-74.20699314,40.54175371
"3498",3498,"10309",-74.20699314,40.54175371
"3499",3499,"10309",-74.21775695,40.53145719
"3500",3500,"10305",-74.07867364,40.59696318
"3501",3501,"10309",-74.2158091,40.54430663
"3502",3502,"10305",-74.07701399,40.5910273
"3503",3503,"10305",-74.07701399,40.5910273
"3504",3504,"10305",-74.07701399,40.5910273
"3505",3505,"10307",-74.24827844,40.51052631
"3506",3506,"10314",-74.18749029,40.59357907
"3507",3507,"10314",-74.18749029,40.59357907
"3508",3508,"10303",-74.16494843,40.62507729
"3509",3509,"10301",-74.07968745,40.63782423
"3510",3510,"10302",-74.13190719,40.63604696
"3511",3511,"10304",-74.08324819,40.62121023
"3512",3512,"10304",-74.08165623,40.61549122
"3513",3513,"10301",-74.08768537,40.63710751
"3514",3514,"10314",-74.15390968,40.5840441
"3515",3515,"10307",-74.24256005,40.5134014
"3516",3516,"10301",-74.07327883,40.63899503
"3517",3517,"10302",-74.13099806,40.63728316
"3518",3518,"10303",-74.16623324,40.63470143
"3519",3519,"10302",-74.13154617,40.63751035
"3520",3520,"10302",-74.13924583,40.63917835
"3521",3521,"10309",-74.20948718,40.54541352
"3522",3522,"10309",-74.20948718,40.54541352
"3523",3523,"10301",-74.08218424,40.64062765
"3524",3524,"10309",-74.21962324,40.53998728
"3525",3525,"10308",-74.16210412,40.55898918
"3526",3526,"10309",-74.23021601,40.52767521
"3527",3527,"10304",-74.08582212,40.61432989
"3528",3528,"10301",-74.08890494,40.63029949
"3529",3529,"10309",-74.21962324,40.53998728
"3530",3530,"10309",-74.21945562,40.53167354
"3531",3531,"10309",-74.20547976,40.53751293
"3532",3532,"10309",-74.20547976,40.53751293
"3533",3533,"10307",-74.24975495,40.51203825
"3534",3534,"10307",-74.24975495,40.51203825
"3535",3535,"10308",-74.15123591,40.5495893
"3536",3536,"10308",-74.16210412,40.55898918
"3537",3537,"10301",-74.07747254,40.64178373
"3538",3538,"10303",-74.17128869,40.6405267
"3539",3539,"10301",-74.07744128,40.63968673
"3540",3540,"10314",-74.15849056,40.60891951
"3541",3541,"10303",-74.17128869,40.6405267
"3542",3542,"10314",-74.1689361,40.58230199
"3543",3543,"10303",-74.17128869,40.6405267
"3544",3544,"10310",-74.10954297,40.63799454
"3545",3545,"10310",-74.10954297,40.63799454
"3546",3546,"10301",-74.07566062,40.6390923
"3547",3547,"10301",-74.07566062,40.6390923
"3548",3548,"10301",-74.07703272,40.64472094
"3549",3549,"10314",-74.16660751,40.58979048
"3550",3550,"10304",-74.08164662,40.62530661
"3551",3551,"10303",-74.15725258,40.62614207
"3552",3552,"10304",-74.09516981,40.58972913
"3553",3553,"10314",-74.14922697,40.62322682
"3554",3554,"10302",-74.1355437,40.6383511
"3555",3555,"10312",-74.17438647,40.55190055
"3556",3556,"10314",-74.16660751,40.58979048
"3557",3557,"10314",-74.16660751,40.58979048
"3558",3558,"10309",-74.22933023,40.54629237
"3559",3559,"10309",-74.20948718,40.54541352
"3560",3560,"10309",-74.20948718,40.54541352
"3561",3561,"10309",-74.20905192,40.54429992
"3562",3562,"10312",-74.19784594,40.55225778
"3563",3563,"10304",-74.07714923,40.62706089
"3564",3564,"10302",-74.13813384,40.63984942
"3565",3565,"10314",-74.14922697,40.62322682
"3566",3566,"10310",-74.11480042,40.6362053
"3567",3567,"10309",-74.21800795,40.5323076
"3568",3568,"10302",-74.13813384,40.63984942
"3569",3569,"10305",-74.08987975,40.58904444
"3570",3570,"10305",-74.07358451,40.61559274
"3571",3571,"10309",-74.22083704,40.5491005
"3572",3572,"10309",-74.20812552,40.53566639
"3573",3573,"10310",-74.11815179,40.6344919
"3574",3574,"10309",-74.22083704,40.5491005
"3575",3575,"10312",-74.17273004,40.55285276
"3576",3576,"10305",-74.08655826,40.59593919
"3577",3577,"10312",-74.17273004,40.55285276
"3578",3578,"10312",-74.17304677,40.55426586
"3579",3579,"10308",-74.14775278,40.55775142
"3580",3580,"10308",-74.1497796,40.55646148
"3581",3581,"10312",-74.175713,40.54045813
"3582",3582,"10301",-74.08714885,40.64012444
"3583",3583,"10312",-74.175713,40.54045813
"3584",3584,"10301",-74.07800695,40.6365765
"3585",3585,"10301",-74.07721685,40.64502275
"3586",3586,"10308",-74.15374013,40.54948991
"3587",3587,"10301",-74.07721685,40.64502275
"3588",3588,"10304",-74.08197986,40.62384889
"3589",3589,"10314",-74.12877061,40.61261821
"3590",3590,"10312",-74.18311356,40.56401081
"3591",3591,"10310",-74.11519326,40.63835682
"3592",3592,"10303",-74.15269774,40.62556357
"3593",3593,"10301",-74.07721685,40.64502275
"3594",3594,"10303",-74.16174567,40.63093649
"3595",3595,"10314",-74.1492377,40.62318838
"3596",3596,"10302",-74.14190449,40.63217314
"3597",3597,"10304",-74.08435036,40.6154234
"3598",3598,"10303",-74.16499935,40.63838946
"3599",3599,"10302",-74.13004567,40.63852489
"3600",3600,"10302",-74.14190449,40.63217314
"3601",3601,"10304",-74.0737809,40.62381602
"3602",3602,"10312",-74.20561385,40.54367482
"3603",3603,"10314",-74.14922697,40.62322682
"3604",3604,"10302",-74.14094722,40.63438662
"3605",3605,"10314",-74.1492377,40.62318838
"3606",3606,"10304",-74.08511323,40.61485192
"3607",3607,"10309",-74.20790186,40.55744694
"3608",3608,"10302",-74.12967549,40.6371584
"3609",3609,"10314",-74.13215181,40.60856031
"3610",3610,"10308",-74.13692087,40.55268694
"3611",3611,"10302",-74.13477155,40.63603266
"3612",3612,"10314",-74.14027522,40.61636512
"3613",3613,"10302",-74.13122444,40.63697274
"3614",3614,"10304",-74.08197986,40.62384889
"3615",3615,"10303",-74.15813238,40.6325582
"3616",3616,"10304",-74.08038214,40.62826913
"3617",3617,"10309",-74.20096428,40.52542175
"3618",3618,"10304",-74.07546886,40.63520306
"3619",3619,"10310",-74.11527324,40.63876846
"3620",3620,"10301",-74.07567631,40.64021216
"3621",3621,"10310",-74.1097669,40.64489198
"3622",3622,"10304",-74.07546886,40.63520306
"3623",3623,"10301",-74.07567631,40.64021216
"3624",3624,"10309",-74.19909881,40.52830707
"3625",3625,"10301",-74.07879081,40.63827774
"3626",3626,"10306",-74.09107065,40.56993692
"3627",3627,"10314",-74.1910445,40.58739192
"3628",3628,"10314",-74.1910445,40.58739192
"3629",3629,"10305",-74.09608527,40.58537511
"3630",3630,"10304",-74.08165623,40.61549122
"3631",3631,"10304",-74.08165623,40.61549122
"3632",3632,"10301",-74.07674709,40.64075492
"3633",3633,"10304",-74.08242401,40.62179547
"3634",3634,"10301",-74.07744128,40.63968673
"3635",3635,"10305",-74.09608527,40.58537511
"3636",3636,"10312",-74.17583565,40.55425339
"3637",3637,"10312",-74.19189961,40.54667943
"3638",3638,"10312",-74.19769645,40.55889501
"3639",3639,"10302",-74.14301825,40.62568032
"3640",3640,"10301",-74.07674709,40.64075492
"3641",3641,"10304",-74.09052972,40.60371214
"3642",3642,"10312",-74.19769645,40.55889501
"3643",3643,"10304",-74.07633213,40.61819576
"3644",3644,"10301",-74.10910479,40.61460933
"3645",3645,"10309",-74.20401557,40.52574849
"3646",3646,"10304",-74.09052972,40.60371214
"3647",3647,"10304",-74.08735132,40.61312651
"3648",3648,"10303",-74.15061653,40.63558481
"3649",3649,"10306",-74.12112127,40.57531643
"3650",3650,"10306",-74.12112127,40.57531643
"3651",3651,"10312",-74.18199918,40.54733234
"3652",3652,"10301",-74.07623796,40.63666552
"3653",3653,"10314",-74.1515174,40.58962198
"3654",3654,"10301",-74.07721685,40.64502275
"3655",3655,"10304",-74.08340137,40.62559904
"3656",3656,"10303",-74.16342719,40.63348677
"3657",3657,"10303",-74.17795215,40.62606249
"3658",3658,"10302",-74.13316672,40.63528521
"3659",3659,"10301",-74.0881637,40.63917122
"3660",3660,"10301",-74.09005336,40.63501689
"3661",3661,"10301",-74.07721685,40.64502275
"3662",3662,"10301",-74.07597828,40.63959987
"3663",3663,"10304",-74.07906667,40.62477867
"3664",3664,"10301",-74.08437174,40.6437359
"3665",3665,"10301",-74.07664578,40.63725264
"3666",3666,"10306",-74.16272389,40.56078341
"3667",3667,"10303",-74.14666331,40.63196131
"3668",3668,"10306",-74.16272389,40.56078341
"3669",3669,"10301",-74.08373472,40.63574629
"3670",3670,"10301",-74.07664578,40.63725264
"3671",3671,"10307",-74.24054359,40.51770953
"3672",3672,"10303",-74.15663531,40.62714477
"3673",3673,"10303",-74.16603659,40.62372254
"3674",3674,"10301",-74.08373472,40.63574629
"3675",3675,"10305",-74.07994418,40.59648196
"3676",3676,"10305",-74.07994418,40.59648196
"3677",3677,"10301",-74.07601942,40.63775535
"3678",3678,"10304",-74.08312222,40.61261363
"3679",3679,"10312",-74.2039875,40.55662502
"3680",3680,"10305",-74.07994418,40.59648196
"3681",3681,"10304",-74.08446833,40.61187704
"3682",3682,"10305",-74.07994418,40.59648196
"3683",3683,"10301",-74.07721685,40.64502275
"3684",3684,"10310",-74.11567772,40.63722274
"3685",3685,"10305",-74.07994418,40.59648196
"3686",3686,"10301",-74.08055687,40.64169926
"3687",3687,"10310",-74.11527324,40.63876846
"3688",3688,"10301",-74.08746692,40.63812599
"3689",3689,"10310",-74.13046315,40.63090487
"3690",3690,"10301",-74.07721685,40.64502275
"3691",3691,"10309",-74.22009256,40.5513966
"3692",3692,"10304",-74.08446833,40.61187704
"3693",3693,"10302",-74.1360954,40.63679141
"3694",3694,"10314",-74.15351659,40.59158186
"3695",3695,"10314",-74.16246652,40.59850293
"3696",3696,"10307",-74.23094813,40.50323929
"3697",3697,"10305",-74.06644251,40.59806059
"3698",3698,"10314",-74.15351659,40.59158186
"3699",3699,"10312",-74.19382123,40.54550416
"3700",3700,"10307",-74.23510579,40.51472894
"3701",3701,"10314",-74.16787069,40.61963013
"3702",3702,"10312",-74.17594184,40.55904842
"3703",3703,"10312",-74.19703587,40.53869703
"3704",3704,"10305",-74.08076056,40.59861959
"3705",3705,"10312",-74.17304677,40.55426586
"3706",3706,"10312",-74.18872233,40.52499238
"3707",3707,"10301",-74.08296637,40.63501399
"3708",3708,"10301",-74.08296637,40.63501399
"3709",3709,"10305",-74.08076056,40.59861959
"3710",3710,"10302",-74.13732622,40.63610375
"3711",3711,"10310",-74.11640515,40.64113333
"3712",3712,"10301",-74.07800695,40.6365765
"3713",3713,"10305",-74.08442849,40.59461503
"3714",3714,"10314",-74.1492377,40.62318838
"3715",3715,"10305",-74.08587765,40.59589853
"3716",3716,"10302",-74.13924583,40.63917835
"3717",3717,"10312",-74.19165777,40.5275951
"3718",3718,"10302",-74.13168508,40.62756307
"3719",3719,"10307",-74.24845611,40.51478865
"3720",3720,"10302",-74.13168508,40.62756307
"3721",3721,"10303",-74.15921694,40.63562538
"3722",3722,"10302",-74.13168508,40.62756307
"3723",3723,"10302",-74.13924583,40.63917835
"3724",3724,"10301",-74.07744128,40.63968673
"3725",3725,"10301",-74.07744128,40.63968673
"3726",3726,"10301",-74.07744128,40.63968673
"3727",3727,"10301",-74.08613535,40.63935117
"3728",3728,"10302",-74.13590068,40.64025282
"3729",3729,"10310",-74.11815179,40.6344919
"3730",3730,"10301",-74.07879081,40.63827774
"3731",3731,"10302",-74.13712054,40.63770421
"3732",3732,"10303",-74.16344338,40.62685806
"3733",3733,"10314",-74.17703565,40.61056677
"3734",3734,"10301",-74.08821924,40.63757371
"3735",3735,"10301",-74.0954657,40.64307672
"3736",3736,"10314",-74.15375419,40.61815121
"3737",3737,"10314",-74.15375419,40.61815121
"3738",3738,"10304",-74.0859312,40.61232336
"3739",3739,"10308",-74.14591273,40.54243222
"3740",3740,"10304",-74.07095668,40.62043896
"3741",3741,"10302",-74.13129776,40.63578142
"3742",3742,"10302",-74.13129776,40.63578142
"3743",3743,"10314",-74.16033255,40.59309317
"3744",3744,"10304",-74.08110434,40.61779724
"3745",3745,"10301",-74.08194558,40.63994162
"3746",3746,"10309",-74.20546099,40.52555378
"3747",3747,"10304",-74.08197986,40.62384889
"3748",3748,"10302",-74.13499425,40.63569205
"3749",3749,"10314",-74.16033255,40.59309317
"3750",3750,"10309",-74.19741087,40.52923499
"3751",3751,"10302",-74.13299984,40.63651781
"3752",3752,"10306",-74.10863498,40.57159324
"3753",3753,"10304",-74.08456117,40.62545547
"3754",3754,"10301",-74.07535124,40.63313905
"3755",3755,"10301",-74.07687814,40.63565776
"3756",3756,"10303",-74.15725258,40.62614207
"3757",3757,"10303",-74.15725258,40.62614207
"3758",3758,"10302",-74.13044403,40.63402572
"3759",3759,"10303",-74.15916226,40.63686884
"3760",3760,"10302",-74.13099806,40.63728316
"3761",3761,"10302",-74.13654234,40.63335166
"3762",3762,"10314",-74.14922697,40.62322682
"3763",3763,"10304",-74.08242401,40.62179547
"3764",3764,"10314",-74.14826755,40.58862985
"3765",3765,"10304",-74.08456117,40.62545547
"3766",3766,"10302",-74.13099806,40.63728316
"3767",3767,"10304",-74.07664168,40.63054712
"3768",3768,"10301",-74.07687814,40.63565776
"3769",3769,"10312",-74.16713273,40.5550816
"3770",3770,"10301",-74.08675446,40.64163163
"3771",3771,"10312",-74.16713273,40.5550816
"3772",3772,"10304",-74.11422817,40.57974263
"3773",3773,"10304",-74.08304928,40.61478207
"3774",3774,"10302",-74.14015207,40.6366246
"3775",3775,"10312",-74.16713273,40.5550816
"3776",3776,"10301",-74.08675446,40.64163163
"3777",3777,"10303",-74.15802967,40.63026369
"3778",3778,"10314",-74.15935186,40.61215993
"3779",3779,"10304",-74.11422817,40.57974263
"3780",3780,"10305",-74.07223745,40.61231357
"3781",3781,"10304",-74.08075553,40.62423677
"3782",3782,"10307",-74.23814177,40.50176159
"3783",3783,"10302",-74.1309431,40.63314682
"3784",3784,"10304",-74.08075553,40.62423677
"3785",3785,"10304",-74.08368048,40.60398633
"3786",3786,"10304",-74.08368048,40.60398633
"3787",3787,"10302",-74.1309431,40.63314682
"3788",3788,"10304",-74.07695756,40.62016885
"3789",3789,"10303",-74.17948154,40.61204792
"3790",3790,"10307",-74.23814177,40.50176159
"3791",3791,"10312",-74.19301177,40.53433411
"3792",3792,"10301",-74.07648063,40.63776877
"3793",3793,"10307",-74.23814177,40.50176159
"3794",3794,"10307",-74.23814177,40.50176159
"3795",3795,"10312",-74.19014693,40.55160929
"3796",3796,"10302",-74.13092828,40.64028329
"3797",3797,"10302",-74.13335557,40.63603431
"3798",3798,"10303",-74.15782558,40.62622638
"3799",3799,"10310",-74.11755085,40.63696283
"3800",3800,"10312",-74.20006117,40.55658527
"3801",3801,"10303",-74.15782558,40.62622638
"3802",3802,"10302",-74.13712054,40.63770421
"3803",3803,"10302",-74.13712054,40.63770421
"3804",3804,"10303",-74.15782558,40.62622638
"3805",3805,"10304",-74.08510531,40.60863771
"3806",3806,"10304",-74.08312222,40.61261363
"3807",3807,"10306",-74.10918481,40.57104924
"3808",3808,"10312",-74.18738469,40.53028659
"3809",3809,"10312",-74.19631444,40.55642704
"3810",3810,"10303",-74.15782558,40.62622638
"3811",3811,"10303",-74.16019343,40.6371611
"3812",3812,"10301",-74.07674709,40.64075492
"3813",3813,"10304",-74.08446833,40.61187704
"3814",3814,"10301",-74.08997554,40.63876085
"3815",3815,"10301",-74.08715151,40.6366413
"3816",3816,"10301",-74.08202501,40.63714188
"3817",3817,"10314",-74.16166766,40.58980852
"3818",3818,"10302",-74.13262215,40.63502234
"3819",3819,"10309",-74.19713647,40.51913451
"3820",3820,"10309",-74.19713647,40.51913451
"3821",3821,"10309",-74.19730083,40.51998512
"3822",3822,"10309",-74.20961458,40.5252361
"3823",3823,"10314",-74.16166766,40.58980852
"3824",3824,"10301",-74.09518171,40.62334191
"3825",3825,"10302",-74.14026666,40.63628685
"3826",3826,"10301",-74.0875536,40.63553759
"3827",3827,"10303",-74.14651303,40.6324336
"3828",3828,"10310",-74.11683716,40.63268443
"3829",3829,"10310",-74.11683716,40.63268443
"3830",3830,"10302",-74.14026666,40.63628685
"3831",3831,"10301",-74.0875536,40.63553759
"3832",3832,"10301",-74.0875536,40.63553759
"3833",3833,"10302",-74.14026666,40.63628685
"3834",3834,"10301",-74.08291286,40.64704718
"3835",3835,"10301",-74.08739983,40.63916906
"3836",3836,"10305",-74.0821541,40.59566245
"3837",3837,"10314",-74.16761711,40.58893538
"3838",3838,"10301",-74.08330893,40.63524156
"3839",3839,"10309",-74.20152799,40.5262744
"3840",3840,"10314",-74.14922697,40.62322682
"3841",3841,"10301",-74.08330893,40.63524156
"3842",3842,"10304",-74.07095668,40.62043896
"3843",3843,"10314",-74.14922697,40.62322682
"3844",3844,"10304",-74.08435036,40.6154234
"3845",3845,"10302",-74.1332014,40.63821935
"3846",3846,"10303",-74.16321391,40.63025096
"3847",3847,"10304",-74.09010886,40.60941067
"3848",3848,"10309",-74.19713647,40.51913451
"3849",3849,"10304",-74.07598387,40.6255191
"3850",3850,"10310",-74.10524293,40.62788675
"3851",3851,"10302",-74.13335557,40.63603431
"3852",3852,"10308",-74.14648255,40.56274037
"3853",3853,"10304",-74.07598387,40.6255191
"3854",3854,"10304",-74.07095668,40.62043896
"3855",3855,"10310",-74.12063399,40.64035494
"3856",3856,"10310",-74.12063399,40.64035494
"3857",3857,"10304",-74.07544804,40.62634289
"3858",3858,"10301",-74.07924835,40.63823076
"3859",3859,"10306",-74.11238314,40.56794453
"3860",3860,"10312",-74.18199567,40.54472203
"3861",3861,"10314",-74.1689361,40.58230199
"3862",3862,"10314",-74.16204466,40.59234144
"3863",3863,"10309",-74.2109984,40.52946334
"3864",3864,"10309",-74.2109984,40.52946334
"3865",3865,"10314",-74.1689361,40.58230199
"3866",3866,"10303",-74.16407426,40.6226439
"3867",3867,"10301",-74.08183175,40.63820425
"3868",3868,"10301",-74.08183175,40.63820425
"3869",3869,"10314",-74.14922697,40.62322682
"3870",3870,"10312",-74.20334545,40.55614033
"3871",3871,"10309",-74.21370716,40.55309672
"3872",3872,"10312",-74.18438693,40.56505455
"3873",3873,"10312",-74.17984205,40.56003326
"3874",3874,"10302",-74.14219023,40.62762741
"3875",3875,"10312",-74.17984205,40.56003326
"3876",3876,"10306",-74.10166981,40.57863181
"3877",3877,"10302",-74.14219023,40.62762741
"3878",3878,"10308",-74.16187496,40.56095754
"3879",3879,"10310",-74.11755085,40.63696283
"3880",3880,"10304",-74.08197986,40.62384889
"3881",3881,"10305",-74.07857804,40.58916526
"3882",3882,"10308",-74.15014119,40.55722955
"3883",3883,"10304",-74.08197986,40.62384889
"3884",3884,"10314",-74.14922697,40.62322682
"3885",3885,"10305",-74.07857804,40.58916526
"3886",3886,"10302",-74.13908481,40.63971653
"3887",3887,"10306",-74.10710686,40.56815543
"3888",3888,"10304",-74.0808385,40.60945874
"3889",3889,"10306",-74.10710686,40.56815543
"3890",3890,"10308",-74.15262982,40.55648243
"3891",3891,"10308",-74.15014119,40.55722955
"3892",3892,"10301",-74.09490165,40.63919056
"3893",3893,"10301",-74.08719788,40.64731025
"3894",3894,"10301",-74.08719788,40.64731025
"3895",3895,"10304",-74.08079699,40.6138477
"3896",3896,"10301",-74.10368397,40.63081412
"3897",3897,"10305",-74.0722025,40.59331959
"3898",3898,"10312",-74.19530211,40.56097967
"3899",3899,"10309",-74.22307614,40.53213867
"3900",3900,"10304",-74.08304928,40.61478207
"3901",3901,"10305",-74.07672471,40.60876164
"3902",3902,"10301",-74.08911761,40.64657043
"3903",3903,"10310",-74.11434181,40.63981241
"3904",3904,"10302",-74.13982021,40.62612617
"3905",3905,"10302",-74.13982021,40.62612617
"3906",3906,"10305",-74.07909835,40.59680094
"3907",3907,"10305",-74.07909835,40.59680094
"3908",3908,"10304",-74.07714923,40.62706089
"3909",3909,"10304",-74.08165623,40.61549122
"3910",3910,"10303",-74.15140515,40.63698088
"3911",3911,"10306",-74.10600777,40.57414013
"3912",3912,"10301",-74.07566062,40.6390923
"3913",3913,"10306",-74.13049238,40.5574155
"3914",3914,"10301",-74.07879081,40.63827774
"3915",3915,"10306",-74.11328381,40.56207524
"3916",3916,"10301",-74.07721685,40.64502275
"3917",3917,"10301",-74.07879081,40.63827774
"3918",3918,"10303",-74.16970977,40.63741644
"3919",3919,"10302",-74.13823234,40.6317357
"3920",3920,"10306",-74.11636419,40.56392491
"3921",3921,"10306",-74.11636419,40.56392491
"3922",3922,"10301",-74.07601942,40.63775535
"3923",3923,"10302",-74.13335557,40.63603431
"3924",3924,"10305",-74.07532446,40.59664977
"3925",3925,"10301",-74.07743068,40.63676628
"3926",3926,"10301",-74.07743068,40.63676628
"3927",3927,"10309",-74.20699897,40.55757483
"3928",3928,"10301",-74.09350769,40.63694921
"3929",3929,"10301",-74.09350769,40.63694921
"3930",3930,"10301",-74.08459553,40.64403492
"3931",3931,"10303",-74.16344338,40.62685806
"3932",3932,"10309",-74.20699897,40.55757483
"3933",3933,"10309",-74.20063542,40.52491179
"3934",3934,"10301",-74.07584801,40.6359439
"3935",3935,"10309",-74.20063542,40.52491179
"3936",3936,"10301",-74.09928823,40.64021341
"3937",3937,"10309",-74.20063542,40.52491179
"3938",3938,"10305",-74.07994418,40.59648196
"3939",3939,"10309",-74.20063542,40.52491179
"3940",3940,"10301",-74.09928823,40.64021341
"3941",3941,"10305",-74.07994418,40.59648196
"3942",3942,"10305",-74.07994418,40.59648196
"3943",3943,"10305",-74.07994418,40.59648196
"3944",3944,"10301",-74.08929765,40.64646599
"3945",3945,"10309",-74.20117334,40.52676086
"3946",3946,"10309",-74.19756854,40.52051167
"3947",3947,"10304",-74.07509622,40.63383914
"3948",3948,"10309",-74.19655603,40.52967837
"3949",3949,"10304",-74.07992491,40.61949161
"3950",3950,"10309",-74.20117334,40.52676086
"3951",3951,"10314",-74.16280559,40.60317136
"3952",3952,"10309",-74.20283796,40.52411192
"3953",3953,"10302",-74.13184275,40.63807818
"3954",3954,"10302",-74.1337149,40.63554807
"3955",3955,"10301",-74.07790064,40.63810268
"3956",3956,"10309",-74.19687717,40.51657952
"3957",3957,"10312",-74.19377162,40.53584248
"3958",3958,"10304",-74.08487666,40.61859051
"3959",3959,"10309",-74.23027146,40.54899139
"3960",3960,"10309",-74.23027146,40.54899139
"3961",3961,"10304",-74.07095668,40.62043896
"3962",3962,"10309",-74.23027146,40.54899139
"3963",3963,"10301",-74.0833782,40.63588928
"3964",3964,"10301",-74.0782008,40.64212359
"3965",3965,"10301",-74.0833782,40.63588928
"3966",3966,"10302",-74.14166515,40.62464996
"3967",3967,"10314",-74.1698359,40.57088775
"3968",3968,"10302",-74.13770394,40.63930647
"3969",3969,"10312",-74.17809706,40.54536219
"3970",3970,"10303",-74.16748447,40.63653863
"3971",3971,"10305",-74.06932069,40.59210541
"3972",3972,"10302",-74.13980881,40.63616114
"3973",3973,"10302",-74.13499425,40.63569205
"3974",3974,"10301",-74.07674709,40.64075492
"3975",3975,"10304",-74.0840365,40.61789669
"3976",3976,"10302",-74.13770394,40.63930647
"3977",3977,"10306",-74.13743112,40.5558264
"3978",3978,"10301",-74.08970478,40.63568964
"3979",3979,"10306",-74.13743112,40.5558264
"3980",3980,"10305",-74.06932069,40.59210541
"3981",3981,"10303",-74.17125231,40.63898418
"3982",3982,"10314",-74.13973195,40.61322025
"3983",3983,"10303",-74.15368855,40.63657436
"3984",3984,"10312",-74.19099145,40.53233651
"3985",3985,"10312",-74.17391373,40.55414927
"3986",3986,"10314",-74.13973195,40.61322025
"3987",3987,"10304",-74.0860902,40.61552642
"3988",3988,"10312",-74.19099145,40.53233651
"3989",3989,"10309",-74.21201226,40.55196626
"3990",3990,"10312",-74.17391373,40.55414927
"3991",3991,"10302",-74.12784899,40.6372867
"3992",3992,"10302",-74.12784899,40.6372867
"3993",3993,"10302",-74.12784899,40.6372867
"3994",3994,"10312",-74.16982897,40.56108604
"3995",3995,"10302",-74.12784899,40.6372867
"3996",3996,"10312",-74.17809706,40.54536219
"3997",3997,"10301",-74.08804287,40.63770834
"3998",3998,"10306",-74.11238314,40.56794453
"3999",3999,"10307",-74.23908723,40.51577747
